country,iso2c,iso3c,year,status,lastupdated,population,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
"Egypt, Arab Rep.",EG,EGY,2008,,2025-07-01,85864789,2.35271293801234,3052.21297844721,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2007,,2025-07-01,84276225,2.39630690624788,2902.06559804963,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2001,,2025-07-01,74652029,1.89142615266358,2492.03441188721,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2003,,2025-07-01,77853548,1.89908236423599,2524.80477192682,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2004,,2025-07-01,79477443,2.01835255318921,2574.42341789124,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2005,,2025-07-01,81101004,2.19951900965369,2635.70305227819,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2006,,2025-07-01,82700403,2.28380507408168,2761.62410769792,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2000,,2025-07-01,73083284,1.75019912898276,2458.60835003016,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1997,,2025-07-01,68431740,1.66259691774606,2204.66575942323,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2002,,2025-07-01,76239137,1.90135284453705,2498.48121191713,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2012,,2025-07-01,93161001,2.50041645645263,3220.99194203067,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1999,,2025-07-01,71520954,1.80930752126153,2361.86425101237,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2013,,2025-07-01,95333553,2.39935251338005,3216.3783902629,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2015,,2025-07-01,99597342,2.40360330097966,3306.98159414141,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,2014,,2025-07-01,97528654,2.38999504699409,3235.66246235257,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
"Egypt, Arab Rep.",EG,EGY,1998,,2025-07-01,69943294,1.71740410167128,2277.28504834543,Middle East & North Africa,Cairo,31.2461,30.0982,Lower middle income,IBRD
El Salvador,SV,SLV,2004,,2025-07-01,6004671,1.13694821914473,3081.23629665234,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2015,,2025-07-01,6183676,1.1745279021734,3790.34089108162,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2014,,2025-07-01,6162955,1.10471356678736,3713.94992016222,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2000,,2025-07-01,5943366,0.97542369088493,2964.89346881406,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2002,,2025-07-01,5986631,1.0116207262482,3016.06307728602,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,1999,,2025-07-01,5913900,0.984663250984968,2946.4330235012,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,1997,,2025-07-01,5844578,0.957930581130066,2842.88487409077,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,1998,,2025-07-01,5880781,0.997656603774227,2900.32064261101,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,1996,,2025-07-01,5805286,0.786731265264106,2775.04629038695,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2005,,2025-07-01,6005578,1.17066167486294,3163.36118376833,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2013,,2025-07-01,6138839,1.07974814130164,3665.1547327058,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2003,,2025-07-01,5998599,1.09668941031064,3057.16467629097,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2001,,2025-07-01,5968060,1.01096503721477,2978.59734844669,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2009,,2025-07-01,6048279,1.13996064004323,3337.81150878211,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2011,,2025-07-01,6090127,1.15265248163134,3514.069144355,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2012,,2025-07-01,6113975,1.14408384070919,3601.44222914588,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,1995,,2025-07-01,5762131,0.890208848080684,2773.32529027549,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2008,,2025-07-01,6029297,1.17529456585071,3420.44927357444,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2010,,2025-07-01,6068249,1.10753530384136,3398.49346060363,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2006,,2025-07-01,6002319,1.23062436368344,3302.34817354347,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
El Salvador,SV,SLV,2007,,2025-07-01,6009824,1.29396468182762,3359.1623024135,Latin America & Caribbean,San Salvador,-89.2073,13.7034,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1995,,2025-07-01,571264,2.253423986108,617.294826128754,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2009,,2025-07-01,1135673,4.82339546682892,12627.862381545,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2010,,2025-07-01,1189085,4.8069734291493,10984.3243932426,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2007,,2025-07-01,1036044,6.88812444259124,11594.9172068456,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2008,,2025-07-01,1084530,6.0917632522844,13048.0703050168,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2006,,2025-07-01,990343,6.44857387793926,10521.9996774827,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2000,,2025-07-01,703279,3.90257636016432,3839.08642737128,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2001,,2025-07-01,749836,4.80185000453432,5882.85050306586,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2005,,2025-07-01,947367,6.75102679320686,10212.4545051498,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2003,,2025-07-01,847862,4.23488728118491,7082.65489186921,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2004,,2025-07-01,899917,6.97831022194269,9208.60566707162,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1998,,2025-07-01,641474,3.66998506564568,2833.33184629343,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2002,,2025-07-01,797957,4.02553019774249,6604.0054631081,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2011,,2025-07-01,1241835,4.79451779020562,11203.9073679091,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1999,,2025-07-01,667214,3.85603419592515,3423.12126162912,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2012,,2025-07-01,1293483,4.32560768096682,11650.7196270884,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2015,,2025-07-01,1453923,3.71883517902943,9068.91003238645,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2014,,2025-07-01,1399828,4.08471612226645,10363.4872473549,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,2013,,2025-07-01,1346218,4.25139167653382,10731.6455729191,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1997,,2025-07-01,616893,3.13863182107756,2380.32106827232,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Equatorial Guinea,GQ,GNQ,1996,,2025-07-01,593492,2.3722307967083,989.777266733629,Sub-Saharan Africa,Malabo,8.7741,3.7523,Upper middle income,IBRD
Eritrea,ER,ERI,2003,,2025-07-01,2493903,0.28084492460212,830.379672282601,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1998,,2025-07-01,2180419,0.293246389799392,899.082974199102,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1999,,2025-07-01,2212780,0.306944205931001,886.053679218386,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2002,,2025-07-01,2392978,0.303178717063007,889.009113592982,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1997,,2025-07-01,2152135,0.399045598905273,895.033773452053,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2015,,2025-07-01,3105546,0.185989838823833,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2004,,2025-07-01,2598284,0.276066819485476,808.591420184592,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2001,,2025-07-01,2312079,0.318025465392835,893.268735439193,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2013,,2025-07-01,3074360,0.193048309241598,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2000,,2025-07-01,2247031,0.298304740789068,845.132430060544,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1996,,2025-07-01,2128464,0.430874095122116,838.660572635214,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,1995,,2025-07-01,2025267,0.41179755558156,806.702995328956,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2010,,2025-07-01,2945186,0.175438834762898,703.877374381654,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2011,,2025-07-01,2998485,0.205637180109289,751.374899794668,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2014,,2025-07-01,3095173,0.192428662307406,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2012,,2025-07-01,3036988,0.208858250345408,NA,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2009,,2025-07-01,2887885,0.166523251445262,702.430936480778,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2005,,2025-07-01,2661215,0.227039153168759,809.794793468889,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2006,,2025-07-01,2703502,0.200998556686845,789.402432018085,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2007,,2025-07-01,2743222,0.193203466580539,789.072701743247,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Eritrea,ER,ERI,2008,,2025-07-01,2816327,0.164398523324884,693.398874212494,Sub-Saharan Africa,Asmara,38.9183,15.3315,Low income,IDA
Estonia,EE,EST,2010,,2025-07-01,1331475,16.1910662986537,14657.939813612,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1995,,2025-07-01,1436634,13.9243537324051,7170.94607721168,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1996,,2025-07-01,1415594,14.8190088401053,7637.25708286963,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2009,,2025-07-01,1334515,12.5973855670412,14274.8511086787,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2002,,2025-07-01,1379350,12.3237756914489,11474.6622721923,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2003,,2025-07-01,1370720,13.8835794327069,12424.0441535693,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2008,,2025-07-01,1337090,15.05919571607,16688.997772178,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2007,,2025-07-01,1340680,16.6045588805681,17543.4661785723,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2006,,2025-07-01,1346810,13.8965407147259,16234.5152041417,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2014,,2025-07-01,1314545,16.6755797633402,17413.6867560212,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2011,,2025-07-01,1327439,16.3273792618719,15820.922342204,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2005,,2025-07-01,1354775,14.3031868760495,14703.6179707772,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2015,,2025-07-01,1315407,15.197577631866,17722.1557669523,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2000,,2025-07-01,1396985,12.4385730698612,10006.7696280939,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1998,,2025-07-01,1386156,13.4277094353017,9199.93534127632,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1997,,2025-07-01,1399535,14.6789469359466,8732.99085657194,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2013,,2025-07-01,1317997,17.3857755366666,16809.5326683781,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2001,,2025-07-01,1388115,12.7937526789927,10662.9455020331,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2004,,2025-07-01,1362550,14.2397710175773,13348.5284463324,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,1999,,2025-07-01,1390244,12.3280517664525,9133.89593384355,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Estonia,EE,EST,2012,,2025-07-01,1322696,15.5164905617013,16460.6843479001,Europe & Central Asia,Tallinn,24.7586,59.4392,High income,Not classified
Eswatini,SZ,SWZ,2000,,2025-07-01,1041414,1.05337550676292,2288.1859079469,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2009,,2025-07-01,1105153,0.949280325891528,2941.57575783243,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2012,,2025-07-01,1123863,0.721084331453211,3235.47890805132,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2011,,2025-07-01,1117833,0.732488663333432,3086.37215510448,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,1996,,2025-07-01,989841,1.1463457262328,2172.23324650355,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,1997,,2025-07-01,1006635,1.14818181366632,2202.2689236188,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2010,,2025-07-01,1111650,0.769216929789052,3035.32777964884,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2008,,2025-07-01,1098091,0.9223279309274,2914.87429866549,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,1999,,2025-07-01,1030782,1.2269325618802,2271.79977854135,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,1995,,2025-07-01,970433,1.46017293311336,2133.69858719419,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2005,,2025-07-01,1079022,0.917219482086556,2657.98544901873,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2006,,2025-07-01,1084436,0.920294051470073,2803.19134323489,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2007,,2025-07-01,1090705,0.946085330130512,2910.69700039141,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,1998,,2025-07-01,1019653,1.1552949876085301,2230.7681479368,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2004,,2025-07-01,1073159,0.925398752654546,2521.26197648362,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2015,,2025-07-01,1142813,0.89305949442297194,3420.75357067279,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2001,,2025-07-01,1051064,1.05749982874497,2291.0910767816,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2002,,2025-07-01,1059441,1.02101013647763,2372.53399061179,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2003,,2025-07-01,1066700,0.940939345645449,2447.82157729362,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2014,,2025-07-01,1136299,0.86447317123398,3371.35427308353,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Eswatini,SZ,SWZ,2013,,2025-07-01,1129990,0.851511960282834,3342.18695835877,Sub-Saharan Africa,Mbabane,31.4659,-26.5225,Lower middle income,Blend
Ethiopia,ET,ETH,2003,,2025-07-01,73832663,0.0712367641405539,252.806674812798,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2000,,2025-07-01,67411494,0.0574976130925091,257.412698845664,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1999,,2025-07-01,65374561,0.0534703399384969,250.235771300168,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2014,,2025-07-01,101115610,0.122677398672668,578.632922927814,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2015,,2025-07-01,103867135,0.130066165779965,621.845673808133,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2004,,2025-07-01,76077206,0.0753195378915466,278.648105685268,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2002,,2025-07-01,71635517,0.0686921823988511,266.316614456911,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2013,,2025-07-01,98438751,0.106078143961823,539.072451759432,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2010,,2025-07-01,90538514,0.0759511029748069,438.78661648794,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2012,,2025-07-01,95798767,0.0938091405706714,500.91935528473,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2001,,2025-07-01,69487762,0.0688898283988481,270.451435406908,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2008,,2025-07-01,85543668,0.0802175094946829,379.238310448137,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2009,,2025-07-01,88007636,0.078468191101054,401.068729929542,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2011,,2025-07-01,93149970,0.0854450087316185,474.159034335212,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1998,,2025-07-01,63363524,0.0558917777363519,245.504476745904,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2006,,2025-07-01,80703490,0.0717800432174618,325.543392093065,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2007,,2025-07-01,83103217,0.0763929511898438,352.360703147015,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,2005,,2025-07-01,78367470,0.0698172341151246,302.475022727211,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1997,,2025-07-01,61404539,0.0542777464708269,262.411339258283,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1995,,2025-07-01,57537335,0.0491194109007656,241.526301068537,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Ethiopia,ET,ETH,1996,,2025-07-01,59467635,0.0535888134781213,262.724718922724,Sub-Saharan Africa,Addis Ababa,38.7468,9.02274,Low income,IDA
Euro area,XC,EMU,2008,,2025-07-01,338978475,8.28676806101036,34291.7806492405,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1998,,2025-07-01,323976358,8.63493255270189,28984.4996857808,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1996,,2025-07-01,322568383,8.60747068320084,27502.6452561129,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1995,,2025-07-01,321808185,8.44758967208991,27095.3263217945,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2009,,2025-07-01,340136844,7.62991968020965,32642.9821300714,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1999,,2025-07-01,324781951,8.54865577182274,29782.9747594825,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,1997,,2025-07-01,323306275,8.50625215981348,28198.3839979382,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2006,,2025-07-01,335499702,8.65933645449259,33494.9394151646,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2003,,2025-07-01,330286340,8.82792488481358,31625.2705597974,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2000,,2025-07-01,325789631,8.59977339180571,30849.3495356471,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2007,,2025-07-01,337282985,8.52523289901505,34321.2137008976,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2001,,2025-07-01,326861195,8.70528329311162,31420.1683805001,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2002,,2025-07-01,328469678,8.67761285411556,31562.3981409532,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2004,,2025-07-01,332140117,8.82906023664705,32175.915256941,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2005,,2025-07-01,333897752,8.74394775799509,32573.6713955007,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2014,,2025-07-01,342228563,6.91356787773439,33838.9466036265,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2015,,2025-07-01,343180482,7.04448803705567,34467.5766635134,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2012,,2025-07-01,341100659,7.47040128116551,33521.8333777348,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2010,,2025-07-01,341002804,7.84983721130927,33250.7967323502,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2011,,2025-07-01,340367367,7.59426358285399,33905.2502330287,Aggregates,,,,Aggregates,Aggregates
Euro area,XC,EMU,2013,,2025-07-01,341639530,7.29039113243131,33412.1448579786,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2002,,2025-07-01,868234843,8.09908003064752,19099.2032534557,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1999,,2025-07-01,864306932,8.00441206287415,17697.8532896905,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2001,,2025-07-01,866590696,8.11879182357418,18838.6832129001,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2015,,2025-07-01,907676898,7.22889438437139,22676.9494565466,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2003,,2025-07-01,870529446,8.36087099534632,19394.4395790848,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2004,,2025-07-01,873069464,8.35485483832057,19955.9260347275,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2005,,2025-07-01,875563919,8.3155523726148,20438.532593463,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2014,,2025-07-01,903676408,7.27408313069155,22309.2877911281,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,1997,,2025-07-01,862335056,8.05072572047209,16797.8112611953,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2000,,2025-07-01,865392479,8.07854835534771,18450.0762772975,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia,Z7,ECS,2011,,2025-07-01,893009595,7.9331975796711,21885.9177792506,Aggregates,,,,Aggregates,Aggregates
